Date,Open,High,Low,Close,Volume
2011-05-17,5575.01,5598.03,5498.66,5513.79,0
2011-05-16,5607.36,5607.36,5559.17,5567.85,0
2011-05-13,5561.04,5663.93,5541.06,5615.04,0
2011-05-12,5607.32,5636.7,5547.81,5552.9,0
2011-05-11,5613.14,5629.72,5585.39,5621.08,0
2011-05-10,5613.31,5645.98,5576.74,5599.63,0
2011-05-09,5627.79,5633.91,5561.82,5605.05,0
2011-05-06,5530.73,5609.25,5525.84,5599.2,0
2011-05-05,5590.37,5614.61,5496.04,5509.56,0
2011-05-04,5623.12,5627.15,5555.27,5588.57,0
2011-05-03,5746.03,5762.62,5608.35,5617.11,0
2011-05-02,5817.32,5825.71,5738.56,5751.04,0
2011-04-29,5842.12,5858.9,5762.38,5795.29,0
2011-04-28,5906.22,5909.84,5834.89,5840.71,0
2011-04-27,5929.6,5939.68,5876.14,5887.94,0
2011-04-26,5921.43,5933.3,5843.95,5911.91,0
2011-04-25,5901.6,5945.69,5901.6,5918.29,0
2011-04-21,5922.54,5952.44,5905.34,5921.6,0
2011-04-20,5839.12,5901.78,5815.87,5898.84,0
2011-04-19,5786.7,5814.84,5753.9,5800.05,0
2011-04-18,5873.91,5945.43,5781.91,5787.95,0
2011-04-15,5942.83,5951.24,5857.58,5872.89,0
2011-04-13,5812.99,5960.34,5792.26,5951.67,0
2011-04-11,5876.73,5879.29,5826.5,5832.57,0
2011-04-08,5941.58,5967.61,5871.56,5891.1,0
2011-04-07,5939.24,5959.42,5923.01,5939.18,0
2011-04-06,5953.19,5989.64,5917.59,5937.36,0
2011-04-05,5949.8,5964.37,5899.25,5950.06,0
2011-04-04,5874.55,5950.33,5873.26,5941.7,0
2011-04-01,5858.3,5884.48,5844.22,5860.71,0
2011-03-31,5831.59,5889.22,5808.4,5855.53,0
2011-03-30,5774.26,5831.71,5774.26,5818.34,0
2011-03-29,5711.97,5786.24,5711.97,5759.51,0
2011-03-28,5674.42,5730.39,5674.42,5710.72,0
2011-03-25,5588.89,5689.14,5588.89,5678.0,0
2011-03-24,5536.25,5565.82,5534.7,5558.03,0
2011-03-23,5450.99,5519.85,5447.01,5517.3,0
